-0.41666,-1.0574,-0.73522,-0.21929,0.04226,-0.97107,-0.022085,2.3276,3.0842,3.3183,1.6992,0.58297,0.21028,0.22556,0.55807,0.97043,1.1366,1.4752,0.70444,0.49743,-0.25721,0.022166,0.85024,1.1472,1.0854,1.0997,-0.21678,-0.004383,-0.45744,-1.016,-0.16324,0.17879,0.41016,0.70734,0.16197,0.37782,0.423,-0.19407,-0.30312,-0.13286,0.32364,-0.46771,-0.31762,0.12419,-0.46211,-0.37006,-0.15272,0.39647,1.2157,0.016904,-0.31421,-0.2271,-0.6364,-1.1278,-0.72556,-0.52927,0.45593,-0.037242,-0.08905,-0.3213,0.22349,0.56815
2.7434,-0.11225,-1.2081,-0.31621,1.3446,1.1439,0.10171,-0.21629,-0.57001,0.52412,0.45398,1.8217,2.1384,0.55955,-0.81068,-0.60911,-0.49819,0.012955,1.5993,1.6105,1.243,0.78135,-0.23164,-0.44981,-0.24447,1.2062,2.7938,2.0264,1.6978,0.82762,0.20125,1.6371,0.9975,0.032019,0.067492,1.2092,0.62121,-0.30174,-0.5701,0.30278,0.89312,-0.4138,-0.51851,0.72537,0.80999,0.017514,-0.51972,-0.93047,-1.1786,-0.38315,-0.20144,-0.82844,-0.42702,-0.60501,0.77411,0.14582,0.59018,1.3811,0.64573,0.49866,0.26592,0.71616
-0.44777,0.50196,1.0058,1.4649,0.2758,-0.49583,-0.075645,0.55639,-0.38225,-0.34965,-0.81582,-0.76054,-0.16393,-0.1643,-0.40443,-0.95544,-0.13774,-0.78506,-0.79513,-1.0349,-1.2049,-1.1781,-1.4338,-0.83245,-0.47693,-0.010447,1.1675,0.10923,-0.30736,-0.10499,0.18699,1.198,0.023772,-0.34407,1.2478,1.2714,-0.50914,-0.86156,0.53392,0.50128,0.86088,-0.29363,-1.0574,-0.55049,-0.12162,-0.077683,2.0673,1.9819,0.9195,-0.29387,-0.88557,-0.82633,0.57997,-0.28559,-0.66347,-0.42681,-0.53901,-1.1727,-1.2866,-1.4343,-1.4507,-1.5004
0.29083,0.71728,0.61788,0.030064,0.77889,1.8485,1.1138,1.5409,4.0316,1.9819,0.077406,-0.13607,1.4883,0.85378,-0.37814,1.2148,2.8082,1.5443,-0.46507,-0.53092,0.50705,-0.18208,-0.2127,-0.47244,-0.85434,-0.30082,-0.96344,-1.0244,-0.1955,-0.21022,-0.43738,0.16506,1.0656,-0.091855,0.69223,1.7895,0.97559,0.10759,0.50898,-0.017931,-0.47184,-0.85268,-1.0164,-1.1171,-0.41088,0.89558,0.67569,-0.28914,-0.074556,-0.19419,-0.46914,1.3624,0.64905,0.46324,1.2708,1.7448,1.1776,-0.50635,-0.93324,-0.61327,0.35596,-0.024568
-1.0925,-1.1714,-0.88552,-0.87246,-0.5958,-0.43961,0.093226,0.61037,-0.47666,-0.97358,-0.81731,0.45442,1.4804,-0.55435,-0.75875,1.9765,2.6808,2.2603,1.3064,1.0551,0.37032,1.8397,1.5045,-0.15632,-0.11268,0.26089,-0.90173,-0.90009,-0.85033,0.11701,0.0021706,-0.9101,-0.87567,-0.29322,-0.25743,-0.040758,-0.14937,-0.41359,-0.4817,-0.21878,-0.76309,-0.18224,1.6597,2.8042,1.0741,-0.12525,-0.6649,-0.72795,0.40177,0.45317,-0.70206,-1.241,-0.85712,-1.0198,-0.56692,-0.94754,-0.72874,-0.51963,-0.31587,-0.64203,-0.17439,-0.13432
-0.26569,-0.80728,-0.47371,-0.66039,0.044019,1.5968,1.7834,0.9083,0.5164,1.1615,0.88904,-0.11227,-0.027043,-0.49048,-0.50646,-0.68444,-1.0443,-1.1088,-1.1095,-0.72578,-0.97147,-1.1506,-1.2749,-0.49683,-0.21192,-0.48513,0.0097873,0.18041,0.66863,1.4326,0.77966,0.6428,0.031535,-0.034008,0.33313,0.10288,-0.51273,0.12059,1.1796,1.0228,1.4731,2.5182,1.7788,0.092527,-0.2891,-0.33261,0.050653,0.75839,-0.55294,-0.38543,0.31768,-0.057517,-0.72372,0.0069266,-0.63932,-0.3885,0.67604,0.17083,1.3688,0.78247,-0.4753,-0.58476
2.2423,0.62615,-0.46085,0.20757,2.8101,2.2928,0.93829,-1.0016,-0.79749,-0.36147,-0.042459,0.298,-0.65126,-0.88023,-1.0648,-0.8886,-0.43173,-1.1105,-0.52032,-0.48605,-0.27303,-0.54448,-0.55425,0.63982,0.12586,-0.71438,-1.1057,-1.0866,-1.1724,-1.3593,-1.2537,-1.3719,-0.97061,-1.1019,-1.1439,-0.82683,-0.30928,0.20674,0.075003,-0.50498,-0.3467,0.89423,2.5258,0.45552,-0.4607,1.7706,1.3676,1.5288,-0.28965,-0.17988,0.65057,-0.51918,-0.44927,0.34786,0.69517,0.87007,-0.57886,-0.64972,-0.83025,-1.1413,-1.0861,-1.0847
-1.2938,-0.79215,0.39221,-0.16867,-0.43656,-1.0797,-1.1323,-0.87684,-1.418,-1.3909,-1.3519,-1.0112,-0.79229,-0.94145,-0.29192,1.2876,0.41737,0.086332,0.81513,1.8172,-0.0173,-0.69908,-0.7882,0.012204,1.5491,1.5503,2.1337,2.7814,2.2382,1.8286,0.522,-0.61729,-1.0669,-1.0462,-1.2552,-1.2441,-1.3669,-1.5506,-1.5343,-1.5797,-1.4178,-0.8343,-1.0578,-0.94773,-0.9926,-0.44709,-0.70685,-0.93028,-0.90145,-1.1734,-0.53153,0.88609,-0.15743,0.15331,0.44624,1.5788,0.90959,0.40365,0.22722,-0.77672,-0.16983,-0.85583
-0.20767,-1.2224,-1.3458,-1.5363,-1.362,-1.3371,-1.2631,-1.2448,-1.4962,-1.3574,-1.2839,-1.1456,-0.57139,0.027168,-0.11498,0.66648,0.75393,0.11321,0.72151,0.40897,-0.0020841,-0.043917,0.19378,-0.71576,-0.36697,0.57582,0.99075,1.1595,1.5442,1.9718,0.8366,0.8229,0.5811,-0.21219,-0.29049,0.66574,0.23491,0.89374,1.0339,0.55416,-0.17353,-0.6083,-0.71285,-0.57055,0.52867,0.21317,-0.33199,0.015324,-0.91317,0.12949,0.12786,-0.8559,-0.82634,-0.76355,-1.3572,-1.5612,-1.6155,-1.481,-1.4306,-1.4808,-1.4413,-1.3819
1.4048,1.4157,1.3421,0.22702,-0.065359,-0.58815,-0.75409,-0.65943,-1.0796,-1.4698,-1.5234,-1.4888,-1.3468,-0.9747,-0.7584,-0.20012,0.19615,-0.39217,0.19842,-0.71665,-0.88638,-0.92502,0.32479,1.1067,1.2868,1.169,1.4055,2.9039,2.5089,0.51326,1.0179,0.48881,0.75398,1.6383,0.8069,0.052605,0.24564,-0.30204,0.12072,-0.25379,-0.58902,1.0163,0.66254,0.24556,-0.59729,-0.96817,-0.14733,0.35406,0.35445,0.11508,2.0819,0.4451,-0.55973,0.21803,0.95906,0.60345,0.15578,-0.21626,-0.66949,-0.1798,0.94117,1.6389
-1.3307,-1.0442,-0.13944,-0.33141,0.24349,-0.052932,0.57003,0.84473,0.59394,-0.031778,-0.24301,-1.0632,-1.0989,-1.4564,-1.3108,-0.92706,-0.36303,-0.27589,-0.42736,-0.4256,-0.58446,-0.4523,-0.56647,-0.60716,-0.7509,-0.96671,-1.0416,0.25946,1.7963,1.6148,1.5595,0.68198,-0.081515,0.22411,1.6706,3.0114,2.5536,-0.051254,-0.79383,-0.86658,-0.87876,-0.28215,0.76847,0.74739,0.41268,-0.044294,-0.16152,-0.40124,-0.59768,-0.44674,-1.0185,-1.287,-1.3789,-1.2401,-1.1804,-1.438,-1.5551,-1.5651,-1.5832,-1.5779,-1.5028,-1.5586
-0.66141,-0.3495,-0.4289,0.52755,1.621,0.39471,0.37175,0.71773,0.13217,0.20763,0.19167,0.099859,-0.64835,-0.37749,-0.19011,0.54931,2.6237,1.3956,1.0145,2.2528,1.8429,-0.24018,-0.90979,-0.12008,0.038621,0.040935,0.20552,0.79815,0.88072,1.0158,1.6873,1.8454,1.0372,1.5542,1.7714,0.23922,-0.34442,-0.10439,0.94968,0.55684,0.52524,0.02314,0.56069,-0.0096457,1.0528,1.8952,1.5335,0.5356,-0.63277,-0.7455,-0.83668,-0.85684,-0.99866,-0.75928,-1.0938,-0.86451,-0.85749,-0.77105,-1.0098,-1.0599,-1.2398,-1.1322
1.4156,2.2771,1.9259,0.27814,-0.52206,-0.16325,0.08321,0.47426,0.36622,0.71058,0.79522,0.066078,-0.36534,-1.4697,-1.5172,-1.5063,-1.4673,-1.4526,-0.94709,-0.33161,-0.37944,-0.35224,-1.0861,-1.0443,-1.1284,-1.3276,-0.78447,-0.29378,-0.35265,-0.28521,0.055461,0.4477,0.47166,0.4223,0.99239,-0.42393,-0.74077,-0.53871,-0.14569,0.39725,0.44994,0.2551,0.21226,0.97023,0.47194,-0.24524,0.23344,0.46087,0.71886,0.47315,0.88879,-0.087497,0.3871,0.99662,0.30012,1.4129,0.46804,1.3136,2.0833,1.3835,0.18071,1.0135
-0.85032,-0.20947,-0.3205,-0.6165,-0.57612,-0.18825,0.35349,-0.69741,-1.2004,-1.2207,0.11316,-0.24539,-0.013474,0.77198,1.1378,0.74466,0.24309,0.67515,2.2253,2.1524,2.0333,1.3751,0.72983,0.3155,-0.84391,-0.32685,2.7391,1.7022,0.72504,0.31522,-0.66301,0.24633,1.0532,0.78579,0.54509,-0.78367,-0.60607,-1.165,1.02,1.3839,-0.20922,-0.6387,-0.23519,0.1866,-0.13406,-0.41581,-0.48365,-0.58802,-0.85756,-1.0108,-1.0326,-0.9198,-0.85126,-0.65214,-0.77416,-0.775,0.37221,1.0088,0.94835,1.1971,1.5356,1.7025
0.9771,-0.29042,-0.64221,0.037988,1.2097,0.90321,1.4598,0.42988,0.03012,-0.95441,-0.75805,-1.3051,-1.4319,-1.4247,0.38857,-0.54094,-0.3985,-1.0322,-1.2712,-1.468,-1.5267,-1.2813,-1.3528,-1.5509,-1.49,-1.4748,-1.5633,-1.4077,-1.5564,-1.5496,-1.5367,-1.2943,-1.2018,-1.2262,-0.72771,-0.30872,-0.47886,-0.54809,0.30594,-0.056622,-0.94917,-0.92288,-0.32159,-0.53515,0.69474,0.48171,1.3121,1.6979,1.9543,0.32952,-0.17012,-0.9499,-0.34141,0.63558,0.10577,-0.17968,-0.10039,0.53474,-0.14724,-0.09644,0.17895,-1.1108
-0.78941,0.18738,0.23863,-0.39485,1.1358,0.50919,0.041112,2.248,2.5861,0.62201,1.2979,0.097442,1.104,1.6606,1.7575,0.51508,0.30595,1.5647,1.0444,-0.020142,2.3133,2.063,0.37939,-0.94128,-0.90065,-1.0739,-0.47427,-0.19293,-0.33551,-0.11748,-0.9738,-0.67705,-0.72978,-0.89373,-0.56866,-0.25439,-0.5477,-0.44261,0.84803,0.8441,-0.11708,-0.26317,2.2841,2.0805,1.8334,0.42145,-0.29325,0.39566,1.2642,1.4233,1.4571,0.25104,0.51173,1.2809,0.0076336,-0.33186,0.94707,2.1258,1.6052,1.8876,3.1992,1.874
-0.72708,0.22479,0.41067,-0.66029,-0.61788,-0.83457,-0.92401,-0.72572,-0.40796,0.21095,0.60063,0.70753,0.55336,0.54368,0.61621,1.5159,-0.65715,-0.30003,0.41113,-0.13937,-0.81099,-0.37088,-0.46769,0.61229,0.59487,-0.54023,-1.0211,-0.78109,-0.1924,-0.18731,-0.29286,-0.67278,-0.86412,-0.58805,-0.26956,0.15507,0.84962,0.6282,0.14835,-0.63403,0.58971,0.7293,0.27164,-0.017872,-0.12177,0.44751,1.0793,1.803,1.8347,1.422,1.6033,0.12095,-0.70053,-0.022863,-0.97669,-0.62907,-1.0754,-0.66969,-1.2589,-1.3745,-1.5325,-1.5651
0.42947,-0.046686,-0.25293,0.31875,-0.18569,-0.77651,-0.5829,0.62788,0.16044,0.25455,-0.12334,0.30633,1.5839,1.9807,1.2997,1.503,0.73839,0.9069,2.124,0.92383,0.66599,0.43006,-0.36794,-0.56399,-0.83358,-0.3095,-0.96936,-0.75707,-0.93083,-0.48082,-0.55458,-0.49361,-0.95831,-0.1836,0.31144,-0.50171,0.24638,1.1968,1.3225,1.1775,1.0141,0.48976,1.5232,1.8883,1.512,2.1923,-0.13181,-0.27923,0.12992,0.98838,1.5399,0.95147,1.234,0.54198,-0.11905,-0.24095,-0.91877,-0.57491,0.55558,0.24925,-0.47238,-0.34651
-1.18,-1.2738,-0.81109,-0.77629,-0.96129,-0.54513,-0.29805,0.021783,-0.26302,0.44123,1.0478,0.85916,0.38311,0.73455,-0.47736,1.1876,0.52254,1.3332,-0.16599,0.077484,-0.07468,0.85262,-0.89029,-0.74225,-0.22872,-0.59253,-0.84527,-1.0375,1.2085,1.3418,1.5381,1.0083,0.044109,0.76143,1.4081,2.3132,0.88047,-1.0017,-1.3224,-0.43271,-0.65109,-1.07,-0.80543,0.15163,1.2781,-0.26858,-0.59999,-0.51979,-0.66985,-0.33967,-0.7776,-1.0578,-1.2948,-1.0442,-0.64696,-0.60252,-0.51921,-0.63863,0.35999,0.54339,1.2814,0.093852
0.13349,-0.18095,-0.17376,0.1491,0.36123,2.5005,1.366,0.51463,-0.25464,-0.11881,1.1021,-0.31325,-1.2129,0.016551,1.3399,0.6706,0.089127,-0.35048,-0.4539,-0.93262,-0.8216,-0.32551,0.60168,0.54534,1.1211,1.9324,1.3331,0.53495,0.40165,0.90496,0.23461,-0.067581,-0.32889,-0.065478,0.92244,0.048089,0.62179,2.7792,2.2897,-0.33211,-0.20088,-0.45286,-1.0718,-0.70715,-0.87913,-0.95639,-1.3125,-1.407,-1.557,-1.5771,-1.502,-0.67734,-0.37601,-0.53998,-0.053132,0.082414,1.1675,0.55646,0.45075,1.5137,0.73496,0.074901
0.71214,-0.23926,-0.30336,-0.12334,-0.12761,0.16523,0.88256,0.67806,1.0705,1.2533,0.28433,0.57754,0.57339,0.89428,-0.48812,-0.68077,0.074491,-0.71131,-0.76504,-0.71714,-0.66121,0.2516,0.38214,0.28572,0.86595,0.035447,-0.81526,-0.23745,0.32732,-0.43493,-0.83037,-0.42345,-0.38158,-0.2428,-0.19069,0.64154,0.15454,-0.88681,-0.71738,0.076379,0.68857,-0.2947,0.2674,-0.66898,-0.79574,0.63344,2.6574,2.2853,-0.93433,-0.70811,0.3302,-0.15008,-0.26865,0.12549,0.39762,1.5515,2.0389,0.69565,1.4801,2.5961,2.2494,0.55428
-1.161,-1.5837,-1.4281,-1.4671,-1.4633,-1.3966,-1.1363,-0.40963,0.15513,0.27192,0.21709,0.75889,0.70946,0.78535,1.4891,1.2583,0.32466,0.34931,0.55675,-0.79449,-0.73087,-0.70399,-1.1508,-0.074851,-0.06322,-0.14546,-0.81686,-0.33709,0.4769,-0.48942,-0.74027,0.07647,0.071819,1.5044,2.4029,1.9937,0.80461,1.8844,1.9998,2.8089,3.3995,1.7456,-0.25079,-0.73179,-1.0144,-1.2732,-1.1256,-0.059286,-1.109,-1.1445,-1.5733,-1.6085,-1.5074,-1.542,-1.6188,-1.6141,-1.5889,-1.5202,-1.4532,-1.3348,-1.3608,-1.2888
0.085043,0.98294,1.1625,-0.080202,-0.568,-0.46686,0.13306,-0.48222,-0.83329,-0.50333,-0.55404,-0.88258,-0.99578,-0.87162,-0.63878,0.33819,-1.1472,-1.4329,-1.3228,-1.1972,-1.2618,-0.94351,-0.93365,-0.35744,0.30232,0.46935,0.58114,-0.52769,-0.47975,0.54062,0.16915,0.58311,0.43722,0.98373,0.37261,-0.25702,0.44555,0.4182,-0.55885,-0.87706,-0.75065,-0.73837,-0.80969,-1.1733,-1.2198,-1.1832,-0.88714,-0.67165,-0.77284,-0.27554,-0.61663,-0.44165,-0.31489,0.65995,-0.19974,-0.69489,-0.55565,-0.2799,0.49003,0.66357,0.38418,-0.75365
0.97275,0.80625,0.01769,-0.56838,-0.93885,0.24114,1.4014,1.2984,1.9731,0.83205,-0.17749,0.59226,0.41455,0.99477,0.68734,0.36271,0.8986,0.67895,0.84256,0.10275,-0.23377,-0.10141,0.49464,0.52268,-0.71326,-0.83673,0.64084,0.54685,-0.36799,-0.82952,-0.40929,-0.070755,-0.30543,-0.033469,-0.04674,1.2795,1.3346,0.16126,0.18598,1.0885,3.2204,0.21818,-1.1892,-1.0398,-0.2289,0.95435,2.1671,1.4815,-0.69862,-1.0162,-1.1327,-0.47221,2.2958,0.67627,-0.71194,-1.1344,-1.3593,-1.2997,-1.179,-1.2504,-1.3123,-1.3648
-1.4498,-1.5838,-1.5446,-1.4315,-1.3746,-1.2864,-1.4344,-1.1419,-0.71011,-0.50627,-0.35129,-0.040808,-0.21454,-0.47616,-0.49933,-0.54312,-0.88407,-0.92297,-0.33678,-0.24224,0.058532,0.57108,1.0713,2.2748,1.2218,0.45483,0.018432,1.0815,0.67564,0.32389,-0.65031,-0.06962,-0.16975,0.026298,-0.18177,-0.27849,0.49654,1.2653,1.7245,0.73023,0.18687,0.60504,0.67428,1.3774,1.1433,-0.14213,1.0283,1.4745,1.0067,1.9901,0.90905,1.4646,1.6784,1.7255,0.7632,-0.053961,-0.66054,-0.44913,-1.0186,-0.32846,0.030536,0.46429
1.363,1.0507,1.7812,0.29023,-0.42846,-0.87091,-1.0922,-1.3419,-1.2726,-0.59079,-0.24943,-0.1054,-0.28345,-0.41341,-1.1009,-0.68633,0.17597,0.63423,0.9495,1.617,1.0605,-0.42136,-0.52463,-0.22151,1.379,1.7733,1.7007,0.70077,0.25733,-0.051598,0.401,0.78337,0.95349,0.36322,0.46073,0.23793,-0.32974,1.3193,1.2231,-1.1161,-0.88572,-0.58174,1.0251,1.4858,0.60324,1.1317,0.54156,0.27002,0.82191,0.88967,1.6632,-0.11622,-0.76683,-0.57514,-0.99777,-0.58646,-0.80147,-0.57216,-0.47102,0.29967,-0.31965,-0.60834
0.075209,-0.044295,-0.16047,-0.49119,0.20666,0.88722,-0.20555,-0.54264,-0.92446,-0.93576,-1.4451,-1.1399,-0.66172,-0.71985,-1.0448,-0.88172,-0.33149,1.1544,0.72124,-0.44003,-1.0283,-1.2489,-1.0875,-0.93105,-0.84168,-0.84306,-1.0625,-1.07,-1.4555,-0.98494,-0.95641,-0.40788,0.64659,2.3773,2.271,0.67243,-0.6554,-0.38782,-0.067866,1.9047,1.5853,2.2449,0.034838,-1.2923,-1.0817,0.49921,0.88346,2.1006,1.8605,2.2179,-0.4725,-1.2889,-0.6828,-0.099037,0.4398,-1.2308,-1.1641,-0.26696,-0.85535,-0.56328,-0.94144,-0.95064
-0.93297,-1.1602,-1.2415,-0.80218,-0.27313,0.31715,-0.029279,-0.67294,-0.59107,-0.31145,-0.31457,-0.3687,-0.3124,-0.20563,0.78255,1.6873,2.0858,0.94035,-0.55165,-0.68226,-0.25724,-0.31485,-0.64882,0.11582,1.2837,1.2985,-0.33184,-0.56053,0.86836,1.9296,1.5823,0.993,0.92499,1.9919,0.7784,0.033684,1.1213,1.5257,2.8307,1.8992,-0.24235,-1.0638,-0.80759,-0.83132,-0.26899,0.83911,-0.21245,-0.47381,-0.53396,-0.49529,0.052974,-0.32184,-0.13892,-1.0579,-1.3082,-1.3362,-1.4879,-1.3681,-0.82241,-0.17129,-0.57491,-0.75612
-0.72953,0.080902,-1.2489,-1.4713,-1.0475,-0.71919,0.21732,2.0938,0.83867,-0.25629,-1.0255,-1.2602,-0.69741,0.37188,0.43137,-0.33845,-0.19093,1.2953,0.44633,0.17491,1.35,1.9555,2.7286,2.8376,1.4481,0.52592,1.6619,1.1925,0.25702,-0.93466,-1.0438,-0.82315,-0.83141,-0.077244,-0.050053,0.47712,0.74206,0.95364,0.38341,-0.22614,-0.47572,-0.3971,0.40296,0.24015,0.84157,1.9306,1.0124,-0.66841,0.040654,-0.75283,0.070705,0.16976,0.37453,-1.0719,-0.47119,-1.2545,-1.4738,-1.5033,-1.5362,-1.4321,-1.5248,-1.5537
-0.85514,-0.88407,-0.40702,-0.14377,-0.47895,0.75398,0.9456,0.29548,-0.43505,-0.43713,-0.1353,0.46341,0.33059,0.63134,-0.21154,-1.2572,-1.2076,-1.2511,-0.18118,-0.74462,-0.55507,-0.55926,-0.78609,-1.3553,-0.71295,-1.0775,-0.16097,-0.18987,-0.56037,-1.0067,-1.4856,-1.4763,-1.5268,-1.326,-1.0702,-0.40535,-0.036418,-0.0040801,-1.0598,-1.1565,-1.2427,-0.96464,0.48916,-0.6302,-0.78825,-0.8162,-0.97935,-0.60555,-0.96729,0.17489,-0.10684,0.34605,-0.57677,0.49627,1.1951,1.8,1.1738,0.94544,1.6729,1.3746,0.56937,-0.072365
