5.634,6.8327,6.58,5.1053,4.6213,5.604,6.046,6.178,5.508,4.6173,3.4587,3.4747,2.358,2.0287,3.0427,2.9087,4.0627,4.582,3.588,1.9647,1.4973,1.3513,0.77867,1.094,1.3567,2.118,3.614,4.2727,3.3873,2.438,2.2953,3.8587,4.746,5.1387,4.8107,3.512,1.57,0.53267,1.4887,2.37,2.6167,3.838,4.55,5.184,4.58,3.682,3.312,2.9713,2.1373,0.75267,0.52667,0.93133,1.5747,2.4593,3.0653,2.4273,0.862,0.416,0.91467,1.832,3.9007,4.632,4.4893,4.338,4.324,3.5087,3.618,3.0853,1.7067,0.56333,0.49467,-0.05733,-0.54,-0.572,-0.61866,-0.12333,1.2293,1.892,1.8573,1.1007,0.25067,0.87667,1.136,1.5053,2.09,2.404,1.8827,1.1607,0.588,0.89533,2.068,2.41,2.4733,2.7427,2.4413,1.1933,0.25,0.796,1.0947,1.3713,1.752,1.9673,2.6113,3.3067,3.25,3.408,2.3013,2.1487,1.9473,1.0313,0.74,0.23667,-1.258,-3.272,-3.9887,-2.5933,-1.0767,-0.24866,0.38533,0.18134,0.78867,1.8293
3.8107,2.6153,2.0647,2.4673,3.3327,4.386,3.266,2.314,1.4833,1.6173,1.8527,3.0913,4.41,4.9973,5.178,5.8713,5.5067,4.246,3.3627,3.118,2.8887,3.0627,3.2873,3.5033,3.7607,3.9793,3.8173,3.7507,4.5073,4.3807,4.3913,4.446,4.864,4.294,4.1507,4.8293,5.364,6.222,5.9087,5.6147,5.6227,4.9947,3.8453,2.5513,1.9553,1.826,2.238,3.512,4.702,4.0933,4.4753,4.122,3.2273,2.3347,2.1153,0.964,1.018,1.1387,1.5867,1.5747,1.4173,0.802,-0.36733,0.41334,2.7633,4.1733,4.3127,4.214,3.5893,3.412,3.8193,3.3453,3.0947,3.1733,3.296,3.9533,3.9227,2.3773,1.1207,1.7527,2.754,2.3473,2.3367,3.018,2.9093,3.3893,3.284,2.07,2.3513,3.198,3.5967,2.754,3.476,4.1887,3.8893,2.1173,1.472,0.83733,0.93467,0.30133,-0.18533,0.19867,0.912,2.438,2.0247,0.85933,0.090002,-0.148,-0.94266,-1.13,-1.11,-1.676,-2.166,-0.83866,0.16933,0.27533,0.14467,0.20867,-0.41533,0.296,0.78,0.97334
3.1713,3.4593,3.5773,3.506,4.364,5.372,4.8293,3.6993,2.6967,1.784,1.158,2.3227,3.7247,3.296,4.0493,4.7013,4.62,4.9353,4.6853,5.142,4.878,3.4873,3.534,4.6893,3.9147,4.0993,4.644,4.6593,4.332,4.6093,5.5127,6.0173,4.9453,4.0947,3.0147,2.3667,2.6113,1.6087,1.0927,1.1307,0.23467,0.61867,1.6667,2.4427,2.7647,2.9373,2.1973,2.4893,2.8587,2.3893,2.2427,1.858,1.522,0.63,0.58067,-0.80066,-1.5327,-0.47133,-1.9433,-2.026,0.224,2.8507,3.9293,4.2553,2.9473,0.806,0.58667,0.61267,1.0693,1.6867,2.0913,1.894,1.1447,1.568,2.1127,2.314,3.2133,3.404,3.454,3.2347,2.9793,2.4387,2.3213,2.7833,2.1013,2.1933,1.5627,1.646,1.5047,1.1527,0.44533,0.48067,0.56267,-0.512,-0.85733,-0.528,-0.30533,-0.94266,-1.712,-1.5027,-0.94867,-1.014,-1.438,-1.31,-0.93933,-1.3807,-1.726,-2.8513,-1.5933,0.716,1.3193,1.7327,1.5507,1.006,1.7607,1.8753,1.6007,2.2893,2.3407,1.6307,1.0413,0.412
1.3113,-0.394,-1.0587,-1.1307,-1.322,-0.724,0.042671,1.4693,1.0593,0.073337,0.19134,2.274,4.0473,3.8567,3.2867,2.6247,2.5647,2.3853,2.192,3.6467,3.3767,3.546,3.3473,2.97,1.7713,1.0993,2.0753,4.1907,5.232,3.4027,3.818,5.4447,5.5407,4.7847,4.1927,4.76,5.604,5.022,4.4507,4.676,5.6967,4.684,3.7753,3.792,3.6233,3.3667,3.3113,3.32,2.5933,0.16734,-1.0253,-2.544,-2.882,-3.0147,-2.788,-2.184,-0.568,0.28867,1.734,1.4813,1.5233,2.1633,2.506,1.842,1.232,1.6967,0.9,-0.624,-3.074,-2.524,-0.32133,0.55134,0.68134,1.4653,1.5733,1.5873,2.4907,1.8207,2.036,2.356,1.794,1.792,2.6967,2.9673,3.266,4.1873,4.0553,3.7193,3.7173,3.7013,2.5313,1.994,1.628,1.408,1.6607,1.9113,0.78134,1.2467,0.32933,0.66,1.052,1.7367,0.66534,-0.19466,1.1827,1.8393,2.76,3.894,3.2247,3.0213,2.538,2.6013,2.1667,1.8847,1.638,0.71133,0.43667,0.72534,0.57334,-0.35333,-1.752,-2.724
3.5333,3.4053,2.1,2.5687,2.798,3.5153,3.8687,4.0133,3.1507,3.06,2.7773,3.9433,4.834,4.8447,4.7767,4.748,4.7267,5.2,3.99,3.822,3.9247,3.0693,2.1373,0.38867,0.038,-0.30667,0.19533,2.194,1.902,1.3907,2.4027,2.8327,1.922,1.4067,0.952,1.792,2.8787,3.3207,3.852,4.37,4.502,4.3327,3.9873,3.5047,2.5853,0.70133,-1.83,-2.3973,-1.54,-1.2573,-1.1567,-0.96733,-0.274,-0.84866,-0.21867,0.48067,1.2213,1.4393,2.0673,2.3973,2.3333,1.53,-0.21266,-0.97,-1.1353,0.92,0.84,0.080002,-0.36266,0.35734,1.7833,0.59733,0.21933,-0.31667,-0.66933,-0.738,-0.43133,0.59,0.586,-0.42666,-0.584,-0.055331,0.186,0.16134,0.64067,1.044,2.2833,2.988,3.5667,2.48,1.312,1.0053,0.68133,0.39333,0.79933,0.93667,0.698,0.11,1.546,2.4033,2.206,2.2407,1.862,2.2753,2.3133,2.3347,3.0967,2.9647,2.372,3.0353,3.174,2.41,1.8267,1.3633,2.0027,3.6253,4.1147,2.3513,0.75267,-0.93866,-1.964,-1.1687
4.4393,4.492,3.4147,3.5853,3.9367,3.8513,3.7167,3.8167,4.1727,5.3047,5.1833,4.414,3.9067,3.646,1.4613,1.5407,0.74533,0.056002,-0.67133,-3.0233,-4.864,-4.162,-1.412,2.1847,3.968,4.4793,4.4653,4.1327,3.67,2.062,2.5293,3.066,3.062,2.9453,1.5933,0.23067,0.34067,0.93867,1.7447,2.2373,2.674,1.8867,1.554,1.5053,1.634,1.1067,1.4693,1.134,1.2507,1.7567,2.772,2.6807,2.65,2.2667,2.6453,1.29,1.074,-0.051997,-1.0573,-2.3527,-1.8473,-1.0393,-0.36,-1.5913,-1.572,-1.6,-1.138,0.52934,1.304,0.91667,1.1507,0.92267,0.14267,0.252,-0.95533,-0.60933,-0.60533,0.060004,0.94733,2.382,2.8667,2.4607,1.802,2.2147,1.24,0.998,1.05,0.32667,0.70934,1.7347,1.4187,1.122,1.4807,1.4373,0.612,0.29733,0.982,1.026,1.2533,1.43,1.0187,-0.126,-0.302,0.846,1.4207,2.978,1.7773,0.63667,0.38867,0.87067,1.3853,2.0007,1.3113,0.66733,0.79267,0.48867,0.198,-0.75733,-0.80066,-0.46,0.016669,1.5693
1.8507,1.502,2.7267,3.5687,2.5313,1.222,0.0073344,-0.7,0.98134,3.0547,4.0867,4.7013,4.2407,3.9113,3.34,2.7047,1.6813,1.4873,1.8813,2.644,3.9007,6.014,6.4973,4.3053,3.0693,1.8453,1.0753,1.9293,3.606,4.6907,4.0493,1.664,0.972,0.81067,-1.0453,-2.7547,-2.338,-1.1447,-0.576,0.50467,1.162,2.4427,3.4027,2.578,0.79534,0.72667,0.456,0.67734,1.6587,3.0073,3.218,3.0527,2.4487,1.74,2.672,3.2787,3.1553,2.6447,1.548,1.3087,2.6853,1.9707,-0.32067,-1.412,-0.952,0.14333,-0.82666,-1.168,0.18667,0.44733,1.4007,2.212,3.4567,4.7187,4.236,2.826,2.258,2.8867,3.3513,2.8807,3.4393,3.654,3.778,3.9553,3.784,3.426,2.776,2.3527,2.0387,1.5207,0.42467,0.15667,-0.658,-1.0233,-1.392,-1.786,-2.6813,-1.9687,-0.082663,0.67467,1.5727,2.7273,3.2047,3.1727,2.4593,2.2473,1.7913,1.5447,0.74733,-0.21533,-0.34067,0.2,0.44533,-0.70467,-1.2713,0.57334,1.862,1.074,-0.834,-2.6693,-2.3827,-0.62266
4.188,3.6947,4.088,4.786,4.6427,4.934,4.5207,3.642,3.8313,4.8573,5.1307,4.522,4.6813,3.95,2.4227,1.2807,1.61,2.706,2.9193,3.32,2.9173,2.6253,2.2647,0.75067,0.54467,1.968,2.1187,1.528,0.506,0.824,1.988,4.0053,4.6833,5.03,4.1213,3.6533,2.2807,2.5593,3.0007,2.6527,1.8513,1.754,3.05,4.2613,4.524,4.736,4.7213,4.4587,3.872,4.1007,4.408,4.72,4.0647,4.12,3.9847,3.5007,3.3807,3.2813,3.1593,2.4067,1.8753,1.142,0.34134,-0.27267,0.30467,1.7413,3.1213,2.0347,2.4553,2.3287,1.9693,1.0767,-0.17333,0.234,2.6827,3.414,2.0467,1.458,1.5773,1.3973,0.23534,-0.73866,0.152,0.614,-0.024664,-0.14533,0.097334,0.186,0.124,-0.81667,-0.95267,-0.606,0.57467,0.98334,0.86467,0.74667,-0.070667,-0.328,-1.6893,-1.3907,-0.46,0.05867,0.96933,1.112,1.3893,2.1787,3.4653,2.8187,2.2453,1.5293,0.024667,-1.3813,-1.5287,-2.0173,-2.6713,-1.4113,-0.116,0.076,-0.31933,-0.045997,-1.106,-2.1053
1.2253,3.6587,5.0067,5.2213,5.4847,4.9547,3.296,2.184,2.2827,2.2133,2.5513,3.1893,4.2973,5.1453,5.3553,4.6127,3.54,3.7327,4.1407,4.0513,3.7133,3.7167,2.8907,0.29,-3.038,-3.456,-1.9993,-0.124,0.31867,0.31,-0.090664,-0.29,-0.18,-2.304,-3.0733,-0.924,0.62933,0.90334,1.238,1.7653,2.086,1.9447,1.1893,2.2853,3.51,2.3153,0.87467,0.49067,1.2847,1.028,1.3887,2.128,1.0413,0.38667,1.6807,2.1267,0.80267,0.51,0.246,0.32733,0.154,0.47,0.71,-0.648,-1.002,-1.632,-0.864,0.25067,1.4667,2.4507,2.5847,2.658,2.704,2.6347,1.4187,0.95,1.7867,2.3467,3.1853,3.3693,2.7647,2.902,2.816,3.2473,3.5693,3.0013,3.012,3.2093,1.7527,0.68467,0.26,-0.358,-0.32867,0.86933,2.0293,2.048,1.592,2.248,2.6593,2.9,2.272,1.8847,3.128,3.7053,3.6973,3.4607,3.1913,2.45,1.184,1.0113,0.60134,0.57333,-0.82866,-2.0867,-2.6947,-3.1133,-3.058,-3.8093,-4.206,-2.5727,-2.5667,-2.6133
2.9387,0.29733,-0.87466,0.92867,3.1747,2.7893,2.616,3.4027,2.868,3.848,5.3467,5.2433,3.612,2.4433,3.2867,3.064,5.2587,4.84,3.4833,2.7527,1.75,0.222,-0.98866,-0.49,0.19,2.2287,1.822,1.5153,2.4013,3.9233,3.4727,4.8647,3.478,2.2647,0.91867,0.17734,-0.42867,-0.82733,0.51934,1.8627,2.7987,1.8567,-1.2667,-2.54,-1.092,3.1773,3.4793,2.4987,2.3633,2.5627,2.0033,1.378,1.8847,2.0013,0.01667,0.468,1.6667,2.676,2.1533,2.1187,0.856,-0.678,-1.5487,-0.58533,0.78667,3.6447,3.4187,2.656,0.94,-0.41466,-1.292,-0.54667,1.3353,0.672,-0.36933,-0.63866,0.492,2.264,2.272,1.8407,0.30067,-0.89533,-2.176,-1.7527,-0.51266,1.3947,1.9867,2.7567,2.5687,2.456,2.62,1.3993,1.2453,1.7047,1.6447,2.0907,2.1047,2.796,2.2653,1.128,0.44067,-0.67933,-2.5293,-3.462,-2.0293,0.8,1.7647,2.652,2.8613,3.1633,2.8487,1.6047,2.6353,2.7,2.6307,1.8467,2.6313,3.0473,3.9527,3.1647,2.7247,1.524
